719460,A810000,00409,00200,LABORATORY
719460,A810000,00409,00300,LAB SERVICES
719460,A810000,00410,00200,CAP REL COSTS-BLDG & FIXT
719460,A810000,00410,00300,EC HOSPTAL INT AND AMORT EXP
719460,A810000,00411,00200,CLINIC
719460,A810000,00411,00300,DERM RESIDENT COSTS FROM MMC-MARSHFD
719460,A810000,00600,00100,B
719460,A810000,00600,00400,MCHS
719460,A810000,00600,00600,HEALTH SYSTEM
719460,A810000,00700,00100,G
719460,A810000,00700,00200,MCHS
719460,A810000,00700,00400,MARSHFIELD CLIN
719460,A810000,00700,00600,CLINICS
719460,A820010,00100,00200,EMPLOYEE BENEFITS DEPARTMENT
719460,A820010,00300,00200,ADULTS & PEDIATRICS
719460,A820010,00400,00200,ADMINISTRATIVE & GENERAL
719460,A820010,00500,00200,OPERATING ROOM
719460,A820010,00700,00200,ANESTHESIOLOGY
719460,A820010,00800,00200,RADIOLOGY-DIAGNOSTIC
719460,A820010,00900,00200,RADIOLOGY-THERAPEUTIC
719460,A820010,01200,00200,CLINIC
719460,A820010,01300,00200,EMERGENCY
719460,B10000*,00100,00100,CAP
719460,B10000*,00100,00200,CAP
719460,B10000*,00100,00400,EMPLOYEE
719460,B10000*,00100,00500,ADMINIS-
719460,B10000*,00100,00600,MAIN-
719460,B10000*,00100,00700,OPERATION
719460,B10000*,00100,00800,LAUNDRY
719460,B10000*,00100,00900,HOUSE-
719460,B10000*,00100,01000,DIETARY
719460,B10000*,00100,01100,CAFETERIA
719460,B10000*,00100,01200,MAIN-
719460,B10000*,00100,01300,NURSING
719460,B10000*,00100,01400,CENTRAL
719460,B10000*,00100,01500,PHARMACY
719460,B10000*,00100,01600,MEDICAL
719460,B10000*,00100,01700,SOCIAL
719460,B10000*,00100,01800,OTHER
719460,B10000*,00100,01900,NONPHYSIC.
719460,B10000*,00100,02000,NURSING
719460,B10000*,00100,02100,I&R
719460,B10000*,00100,02200,I&R
719460,B10000*,00100,02300,PARAMED
719460,B10000*,00200,00100,BLDGS &
719460,B10000*,00200,00200,MOVABLE
719460,B10000*,00200,00400,BENEFITS
719460,B10000*,00200,00500,TRATIVE &
719460,B10000*,00200,00600,TENANCE &
719460,B10000*,00200,00700,OF PLANT
719460,B10000*,00200,00800,& LINEN
719460,B10000*,00200,00900,KEEPING
719460,B10000*,00200,01200,TENANCE &
719460,B10000*,00200,01300,ADMINIS-
719460,B10000*,00200,01400,SERVICES &
719460,B10000*,00200,01600,RECORDS &
719460,B10000*,00200,01700,SERVICE
719460,B10000*,00200,01800,GENERAL
719460,B10000*,00200,01900,ANESTHET.
719460,B10000*,00200,02000,SCHOOL
719460,B10000*,00200,02100,SALARY &
719460,B10000*,00200,02200,PROGRAM
719460,B10000*,00200,02300,EDUCATION
719460,B10000*,00300,00100,FIXTURES
719460,B10000*,00300,00200,EQUIPMENT
719460,B10000*,00300,00400,DEPARTMENT
719460,B10000*,00300,00500,GENERAL
719460,B10000*,00300,00600,REPAIRS
719460,B10000*,00300,00800,SERVICE
719460,B10000*,00300,01200,PERSONNEL
719460,B10000*,00300,01300,TRATION
719460,B10000*,00300,01400,SUPPLY
719460,B10000*,00300,01600,LIBRARY
719460,B10000*,00300,01800,SERVICE
719460,B10000*,00300,02100,FRINGES
719460,B10000*,00300,02200,COSTS
719460,B10000*,00400,00100,SQUARE
719460,B10000*,00400,00101,SQUARE
719460,B10000*,00400,00102,SQUARE
719460,B10000*,00400,00103,SQUARE
719460,B10000*,00400,00200,DOLLAR
719460,B10000*,00400,00400,GROSS
719460,B10000*,00400,00500,ACCUM.
719460,B10000*,00400,00600,SQUARE
719460,B10000*,00400,00700,SQUARE
719460,B10000*,00400,00800,PATIENT DA
719460,B10000*,00400,00900,HOURS OF
719460,B10000*,00400,01000,PATIENT DA
719460,B10000*,00400,01100,FTES
719460,B10000*,00400,01200,NUMBER
719460,B10000*,00400,01300,DIRECT
719460,B10000*,00400,01400,COSTED
719460,B10000*,00400,01500,COSTED
719460,B10000*,00400,01600,GROSS CHAR
719460,B10000*,00400,01700,PATIENT DA
719460,B10000*,00400,01800,TIME
719460,B10000*,00400,01900,ASSIGNED
719460,B10000*,00400,02000,ASSIGNED
719460,B10000*,00400,02100,ASSIGNED
719460,B10000*,00400,02200,ASSIGNED
719460,B10000*,00400,02300,ASSIGNED
719460,B10000*,00500,00100,FEET
719460,B10000*,00500,00101,FEET
719460,B10000*,00500,00102,FEET
719460,B10000*,00500,00103,FEET
719460,B10000*,00500,00200,VALUE
719460,B10000*,00500,00400,SALARIES
719460,B10000*,00500,00500,COST
719460,B10000*,00500,00600,FEET
719460,B10000*,00500,00700,FEET
719460,B10000*,00500,00800,YS
719460,B10000*,00500,00900,SERVICE
719460,B10000*,00500,01000,YS
719460,B10000*,00500,01200,HOUSED
719460,B10000*,00500,01300,NRSING HRS
719460,B10000*,00500,01400,REQUIS.
719460,B10000*,00500,01500,REQUIS.
719460,B10000*,00500,01600,GES
719460,B10000*,00500,01700,YS
719460,B10000*,00500,01800,SPENT
719460,B10000*,00500,01900,TIME
719460,B10000*,00500,02000,TIME
719460,B10000*,00500,02100,TIME
719460,B10000*,00500,02200,TIME
719460,B10000*,00500,02300,TIME
719460,B10000*,00600,00100,1
719460,B10000*,00600,00200,2
719460,B100000,00000,00500,X
719460,E10A181,00800,00000,NATIONAL GOVERNMENT SERVICES  INC.
719460,E10A181,00800,00100,06001
719460,G100000,01300,00000,EQUITY TRANSFERS
719460,G200000,02700,00000,PROFESSIONAL FEES
719460,G200000,03000,00000,PROVISION FOR BAD DEBTS
719460,G300000,02400,00000,RENTAL INCOME
719460,G300000,02401,00000,MISCELLANEOUS INCOME
719460,G300000,02402,00000,MARSHFIELD CLINIC (EC NET) NOT HOSP
719460,G300000,02700,00000,GAIN LOSS ON DISPOSAL
719460,G300000,02701,00000,UNBILLED INCOME
719460,S000001,00100,00100,X
719460,S000001,00400,00100,F
719460,S000001,00500,00100,1
719460,S000001,00600,00200,06/09/2022
719460,S000001,00700,00200,06001
719460,S000001,00800,00200,N
719460,S000001,00900,00200,N
719460,S000001,01100,00300,4
719460,S100000,00300,00100,N
719460,S100000,02400,00100,N
719460,S200001,00100,00100,2116 CRAIG ROAD
719460,S200001,00200,00100,EAU CLAIRE
719460,S200001,00200,00200,WI
719460,S200001,00200,00300,54701
719460,S200001,00300,00100,MARSHFIELD MEDICAL CENTER-EAU CLAIRE
719460,S200001,00300,00200,520210
719460,S200001,00300,00300,20740
719460,S200001,00300,00500,12/31/2018
719460,S200001,00300,00600,N
719460,S200001,00300,00700,P
719460,S200001,00300,00800,O
719460,S200001,02000,00100,10/01/2021
719460,S200001,02000,00200,12/31/2021
719460,S200001,02100,00100,2
719460,S200001,02200,00100,Y
719460,S200001,02200,00200,N
719460,S200001,02201,00100,N
719460,S200001,02201,00200,N
719460,S200001,02202,00100,N
719460,S200001,02202,00200,N
719460,S200001,02203,00100,N
719460,S200001,02203,00200,N
719460,S200001,02203,00300,N
719460,S200001,02204,00100,N
719460,S200001,02204,00200,N
719460,S200001,02204,00300,N
719460,S200001,02300,00200,N
719460,S200001,03900,00100,N
719460,S200001,03900,00200,N
719460,S200001,04000,00100,N
719460,S200001,04000,00200,N
719460,S200001,04500,00100,N
719460,S200001,04500,00200,N
719460,S200001,04500,00300,N
719460,S200001,04600,00100,N
719460,S200001,04600,00200,N
719460,S200001,04600,00300,N
719460,S200001,04700,00100,N
719460,S200001,04700,00200,N
719460,S200001,04700,00300,N
719460,S200001,04800,00100,N
719460,S200001,04800,00200,N
719460,S200001,04800,00300,N
719460,S200001,05600,00100,Y
719460,S200001,05600,00200,N
719460,S200001,05700,00100,N
719460,S200001,05800,00100,N
719460,S200001,05900,00100,N
719460,S200001,06000,00100,N
719460,S200001,06100,00100,N
719460,S200001,06300,00100,N
719460,S200001,07000,00100,N
719460,S200001,07500,00100,N
719460,S200001,08000,00100,N
719460,S200001,08100,00100,N
719460,S200001,08500,00100,N
719460,S200001,08700,00100,N
719460,S200001,09000,00100,N
719460,S200001,09000,00200,Y
719460,S200001,09100,00100,N
719460,S200001,09100,00200,Y
719460,S200001,09200,00200,N
719460,S200001,09300,00100,N
719460,S200001,09300,00200,N
719460,S200001,09400,00100,N
719460,S200001,09400,00200,N
719460,S200001,09600,00100,N
719460,S200001,09600,00200,N
719460,S200001,09800,00100,N
719460,S200001,09800,00200,N
719460,S200001,09801,00100,Y
719460,S200001,09801,00200,Y
719460,S200001,09802,00100,Y
719460,S200001,09802,00200,Y
719460,S200001,09803,00100,N
719460,S200001,09803,00200,N
719460,S200001,09804,00100,N
719460,S200001,09804,00200,N
719460,S200001,09805,00100,Y
719460,S200001,09805,00200,Y
719460,S200001,09806,00100,Y
719460,S200001,09806,00200,Y
719460,S200001,10500,00100,N
719460,S200001,10800,00100,N
719460,S200001,10900,00100,N
719460,S200001,10900,00200,N
719460,S200001,10900,00300,N
719460,S200001,10900,00400,N
719460,S200001,11000,00100,N
719460,S200001,11100,00100,N
719460,S200001,11200,00100,N
719460,S200001,11500,00100,N
719460,S200001,11600,00100,N
719460,S200001,11700,00100,Y
719460,S200001,11802,00100,N
719460,S200001,12000,00100,N
719460,S200001,12000,00200,N
719460,S200001,12100,00100,Y
719460,S200001,12200,00100,Y
719460,S200001,12500,00100,N
719460,S200001,14000,00100,Y
719460,S200001,14000,00200,HB0813
719460,S200001,14100,00100,MARSHFILED CLINIC HEALTH SYSTEM
719460,S200001,14100,00200,NATIONAL GOVERNMENT SERVICES
719460,S200001,14100,00300,00450
719460,S200001,14200,00100,1000 N OAK AVE
719460,S200001,14300,00100,MARSHFIELD
719460,S200001,14300,00200,WI
719460,S200001,14300,00300,54449
719460,S200001,14400,00100,Y
719460,S200001,14600,00100,N
719460,S200001,14700,00100,N
719460,S200001,14800,00100,N
719460,S200001,14900,00100,N
719460,S200001,15500,00100,N
719460,S200001,15500,00200,N
719460,S200001,15500,00300,N
719460,S200001,15500,00400,N
719460,S200001,15600,00100,N
719460,S200001,15600,00200,N
719460,S200001,15600,00300,N
719460,S200001,15600,00400,N
719460,S200001,15700,00100,N
719460,S200001,15700,00200,N
719460,S200001,15700,00300,N
719460,S200001,15700,00400,N
719460,S200001,15900,00100,N
719460,S200001,15900,00200,N
719460,S200001,15900,00300,N
719460,S200001,15900,00400,N
719460,S200001,16000,00100,N
719460,S200001,16000,00200,N
719460,S200001,16000,00300,N
719460,S200001,16000,00400,N
719460,S200001,16100,00200,N
719460,S200001,16100,00300,N
719460,S200001,16100,00400,N
719460,S200001,16500,00100,N
719460,S200001,16700,00100,Y
719460,S200001,17100,00100,N
719460,S200002,00100,00100,N
719460,S200002,00200,00100,N
719460,S200002,00300,00100,Y
719460,S200002,00400,00100,N
719460,S200002,00500,00100,N
719460,S200002,00600,00100,N
719460,S200002,00700,00100,N
719460,S200002,00800,00100,N
719460,S200002,00900,00100,N
719460,S200002,01000,00100,N
719460,S200002,01100,00100,N
719460,S200002,01200,00100,Y
719460,S200002,01300,00100,N
719460,S200002,01400,00100,N
719460,S200002,01500,00100,N
719460,S200002,01600,00100,N
719460,S200002,01600,00300,N
719460,S200002,01700,00100,Y
719460,S200002,01700,00200,03/15/2022
719460,S200002,01700,00300,Y
719460,S200002,01700,00400,03/15/2022
719460,S200002,01800,00100,N
719460,S200002,01800,00300,N
719460,S200002,01900,00100,N
719460,S200002,01900,00300,N
719460,S200002,02000,00100,N
719460,S200002,02000,00300,N
719460,S200002,02100,00100,N
719460,S200002,02100,00300,N
719460,S200002,02200,00100,N
719460,S200002,02300,00100,N
719460,S200002,02400,00100,N
719460,S200002,02500,00100,N
719460,S200002,02600,00100,N
719460,S200002,02700,00100,N
719460,S200002,02800,00100,N
719460,S200002,02900,00100,N
719460,S200002,03000,00100,N
719460,S200002,03100,00100,N
719460,S200002,03200,00100,Y
719460,S200002,03300,00100,Y
719460,S200002,03400,00100,Y
719460,S200002,03500,00100,Y
719460,S200002,03600,00100,Y
719460,S200002,03700,00100,Y
719460,S200002,03800,00100,N
719460,S200002,03900,00100,Y
719460,S200002,04000,00100,N
719475,A000000,00100,00000,00100CAP REL COSTS-BLDG & FIXT
719475,A000000,00200,00000,00200CAP REL COSTS-MVBLE EQUIP
719475,A000000,00300,00000,00300OTHER CAP REL COSTS
719475,A000000,00400,00000,00400EMPLOYEE BENEFITS DEPARTMENT
719475,A000000,00500,00000,00500ADMINISTRATIVE & GENERAL
719475,A000000,00700,00000,00700OPERATION OF PLANT
719475,A000000,00800,00000,00800LAUNDRY & LINEN SERVICE
719475,A000000,00900,00000,00900HOUSEKEEPING
719475,A000000,01000,00000,01000DIETARY
719475,A000000,01100,00000,01100CAFETERIA
719475,A000000,01200,00000,01200MAINTENANCE OF PERSONNEL
719475,A000000,01300,00000,01300NURSING ADMINISTRATION
719475,A000000,01400,00000,01400CENTRAL SERVICES & SUPPLY
719475,A000000,01500,00000,01500PHARMACY
719475,A000000,01600,00000,01600MEDICAL RECORDS & LIBRARY
719475,A000000,01700,00000,01700SOCIAL SERVICE
719475,A000000,01800,00000,01851OTHER GENERAL CC
719475,A000000,01900,00000,01900NONPHYSICIAN ANESTHETISTS
719475,A000000,02000,00000,02000NURSING PROGRAM
719475,A000000,02100,00000,02100I&R SERVICES-SALARY & FRINGES APPRV
719475,A000000,02200,00000,02200I&R SERVICES-OTHER PRGM COSTS APPRV
719475,A000000,02300,00000,02300PARAMED ED PRGM
719475,A000000,03000,00000,03000ADULTS & PEDIATRICS
719475,A000000,03100,00000,03100INTENSIVE CARE UNIT
719475,A000000,03200,00000,03200CORONARY CARE UNIT
719475,A000000,03300,00000,03300BURN INTENSIVE CARE UNIT
719475,A000000,03400,00000,03400SURGICAL INTENSIVE CARE UNIT
719475,A000000,04000,00000,04000SUBPROVIDER - IPF
719475,A000000,04100,00000,04100SUBPROVIDER - IRF
719475,A000000,04300,00000,04300NURSERY
719475,A000000,04400,00000,04400SKILLED NURSING FACILITY
719475,A000000,04500,00000,04500NURSING FACILITY
719475,A000000,04600,00000,04600OTHER LONG TERM CARE
719475,A000000,05000,00000,05000OPERATING ROOM
719475,A000000,05100,00000,05100RECOVERY ROOM
719475,A000000,05200,00000,05200DELIVERY ROOM & LABOR ROOM
719475,A000000,05300,00000,05300ANESTHESIOLOGY
719475,A000000,05400,00000,05400RADIOLOGY-DIAGNOSTIC
719475,A000000,05500,00000,05500RADIOLOGY-THERAPEUTIC
719475,A000000,05600,00000,05600RADIOISOTOPE
719475,A000000,05700,00000,05700CT SCAN
719475,A000000,05800,00000,05800MRI
719475,A000000,05900,00000,05900CARDIAC CATHETERIZATION
719475,A000000,06000,00000,06000LABORATORY
719475,A000000,06001,00000,06001BLOOD LABORATORY
719475,A000000,06100,00000,06100PBP CLINICAL LAB SERVICES-PRGM ONLY
719475,A000000,06200,00000,06200WHOLE BLOOD & PACKED RED BLOOD CELL
719475,A000000,06300,00000,06300BLOOD STORING  PROCESSING & TRANS.
719475,A000000,06400,00000,06400INTRAVENOUS THERAPY
719475,A000000,06500,00000,06500RESPIRATORY THERAPY
719475,A000000,06600,00000,06600PHYSICAL THERAPY
719475,A000000,06700,00000,06700OCCUPATIONAL THERAPY
719475,A000000,06800,00000,06800SPEECH PATHOLOGY
719475,A000000,06900,00000,06900ELECTROCARDIOLOGY
719475,A000000,07000,00000,07000ELECTROENCEPHALOGRAPHY
719475,A000000,07100,00000,07100MEDICAL SUPPLIES CHARGED TO PATIENT
719475,A000000,07200,00000,07200IMPL. DEV. CHARGED TO PATIENTS
719475,A000000,07300,00000,07300DRUGS CHARGED TO PATIENTS
719475,A000000,07400,00000,07400RENAL DIALYSIS
719475,A000000,07500,00000,07500ASC (NON-DISTINCT PART)
719475,A000000,07700,00000,07700ALLOGENEIC STEM CELL ACQUISITION
719475,A000000,08800,00000,08800RURAL HEALTH CLINIC
719475,A000000,08900,00000,08900FEDERALLY QUALIFIED HEALTH CENTER
719475,A000000,09000,00000,09000CLINIC
719475,A000000,09100,00000,09100EMERGENCY
719475,A000000,09200,00000,09200OBSERVATION BEDS (NON-DISTINCT PART
719475,A000000,09400,00000,09400HOME PROGRAM DIALYSIS
719475,A000000,09500,00000,09500AMBULANCE SERVICES
719475,A000000,09600,00000,09600DURABLE MEDICAL EQUIP-RENTED
719475,A000000,09700,00000,09700DURABLE MEDICAL EQUIP-SOLD
719475,A000000,09800,00000,09850OTHER REIMBURSABLE CC
719475,A000000,09900,00000,09900CMHC
719475,A000000,09910,00000,09910CORF
719475,A000000,10000,00000,10000I&R SERVICES-NOT APPRVD PRGM
719475,A000000,10100,00000,10100HOME HEALTH AGENCY
719475,A000000,10500,00000,10500KIDNEY ACQUISITION
719475,A000000,10600,00000,10600HEART ACQUISITION
719475,A000000,10700,00000,10700LIVER ACQUISITION
719475,A000000,10800,00000,10800LUNG ACQUISITION
719475,A000000,10900,00000,10900PANCREAS ACQUISITION
719475,A000000,11000,00000,11000INTESTINAL ACQUISITION
719475,A000000,11100,00000,11100ISLET ACQUISITION
719475,A000000,11300,00000,11300INTEREST EXPENSE
719475,A000000,11400,00000,11400UTILIZATION REVIEW-SNF
719475,A000000,11500,00000,11500AMBULATORY SURGICAL CENTER (D.P.)
719475,A000000,11600,00000,11600HOSPICE
719475,A000000,19000,00000,19000GIFT  FLOWER  COFFEE SHOP & CANTEEN
719475,A000000,19100,00000,19100RESEARCH
719475,A000000,19200,00000,19200PHYSICIANS PRIVATE OFFICES
719475,A000000,19300,00000,19300NONPAID WORKERS
719475,A000000,19400,00000,07951MARKETING
719475,A6000A0,00100,00000,MEDICAL ANCILLARIES
719475,A6000A0,00100,00100,A
719475,A6000A0,00200,00000,MEDICAL ANCILLARIES
719475,A6000A0,00200,00100,A
719475,A6000A0,00300,00000,MEDICAL ANCILLARIES
719475,A6000A0,00300,00100,A
719475,A800000,02100,00300,ADMINISTRATIVE & GENERAL
719475,A800000,03300,00000,BAD DEBT
719475,A800000,03300,00100,A
719475,A800000,03300,00300,ADMINISTRATIVE & GENERAL
719475,A800000,03400,00000,CABLE
719475,A800000,03400,00100,A
719475,A800000,03400,00300,ADMINISTRATIVE & GENERAL
719475,A800000,03500,00000,PHONE
719475,A800000,03500,00100,A
719475,A800000,03500,00300,ADMINISTRATIVE & GENERAL
719475,A800000,03501,00000,SALES TAX
719475,A800000,03501,00100,A
719475,A800000,03501,00300,ADMINISTRATIVE & GENERAL
719475,A800000,03502,00000,MARKETING
719475,A800000,03502,00100,A
719475,A800000,03502,00300,ADMINISTRATIVE & GENERAL
719475,A800000,03503,00000,MARKETING BENEFITS
719475,A800000,03503,00100,A
719475,A800000,03503,00300,EMPLOYEE BENEFITS DEPARTMENT
719475,A800000,03504,00000,DUES AND SUBSCRIPTIONS
719475,A800000,03504,00100,A
719475,A800000,03504,00300,ADMINISTRATIVE & GENERAL
719475,A800000,03506,00000,START UP EXPENSES
719475,A800000,03506,00100,A
719475,A800000,03506,00300,ADMINISTRATIVE & GENERAL
719475,A800000,03507,00000,AMORTIZATION OF START UP EXPENES
719475,A800000,03507,00100,A
719475,A800000,03507,00300,ADMINISTRATIVE & GENERAL
719475,A800000,03508,00000,AMORTIZATION OF HOME OFFICE COSTS
719475,A800000,03508,00100,A
719475,A800000,03508,00300,ADMINISTRATIVE & GENERAL
719475,A810000,00100,00200,ADMINISTRATIVE & GENERAL
719475,A810000,00100,00300,MANAGEMENT FEES
719475,A810000,00600,00100,B
719475,A810000,00600,00400,POST ACUTE MEDI
719475,A810000,00600,00600,MANAGEMENT CO
719475,A820010,00100,00200,DR. A
719475,B10000*,00100,00100,CAP
719475,B10000*,00100,00200,CAP
719475,B10000*,00100,00400,EMPLOYEE
719475,B10000*,00100,00500,ADMINIS-
719475,B10000*,00100,00700,OPERATION
719475,B10000*,00100,00800,LAUNDRY
719475,B10000*,00100,00900,HOUSE-
719475,B10000*,00100,01000,DIETARY
719475,B10000*,00100,01100,CAFETERIA
719475,B10000*,00100,01200,MAIN-
719475,B10000*,00100,01300,NURSING
719475,B10000*,00100,01400,CENTRAL
719475,B10000*,00100,01500,PHARMACY
719475,B10000*,00100,01600,MEDICAL
719475,B10000*,00100,01700,SOCIAL
719475,B10000*,00100,01800,OTHER
719475,B10000*,00100,01900,NONPHYSIC.
719475,B10000*,00100,02000,NURSING
719475,B10000*,00100,02100,I&R
719475,B10000*,00100,02200,I&R
719475,B10000*,00100,02300,PARAMED
719475,B10000*,00200,00100,BLDGS &
719475,B10000*,00200,00200,MOVABLE
719475,B10000*,00200,00400,BENEFITS
719475,B10000*,00200,00500,TRATIVE &
719475,B10000*,00200,00700,OF PLANT
719475,B10000*,00200,00800,& LINEN
719475,B10000*,00200,00900,KEEPING
719475,B10000*,00200,01200,TENANCE &
719475,B10000*,00200,01300,ADMINIS-
719475,B10000*,00200,01400,SERVICES &
719475,B10000*,00200,01600,RECORDS &
719475,B10000*,00200,01700,SERVICE
719475,B10000*,00200,01800,GENERAL
719475,B10000*,00200,01900,ANESTHET.
719475,B10000*,00200,02000,SCHOOL
719475,B10000*,00200,02100,SALARY &
719475,B10000*,00200,02200,PROGRAM
719475,B10000*,00200,02300,EDUCATION
719475,B10000*,00300,00100,FIXTURES
719475,B10000*,00300,00200,EQUIPMENT
719475,B10000*,00300,00400,DEPARTMENT
719475,B10000*,00300,00500,GENERAL
719475,B10000*,00300,00800,SERVICE
719475,B10000*,00300,01200,PERSONNEL
719475,B10000*,00300,01300,TRATION
719475,B10000*,00300,01400,SUPPLY
719475,B10000*,00300,01600,LIBRARY
719475,B10000*,00300,01800,SERVICE
719475,B10000*,00300,02100,FRINGES
719475,B10000*,00300,02200,COSTS
719475,B10000*,00400,00100,SQUARE
719475,B10000*,00400,00200,SQUARE
719475,B10000*,00400,00400,GROSS
719475,B10000*,00400,00500,ACCUM.
719475,B10000*,00400,00700,SQUARE
719475,B10000*,00400,00800,POUNDS OF
719475,B10000*,00400,00900,SQUARE
719475,B10000*,00400,01000,MEALS
719475,B10000*,00400,01100,GROSS
719475,B10000*,00400,01200,NUMBER
719475,B10000*,00400,01300,DIRECT
719475,B10000*,00400,01400,COSTED
719475,B10000*,00400,01500,COSTED
719475,B10000*,00400,01600,GROSS CHAR
719475,B10000*,00400,01700,TIME
719475,B10000*,00400,01800,TIME
719475,B10000*,00400,01900,ASSIGNED
719475,B10000*,00400,02000,ASSIGNED
719475,B10000*,00400,02100,ASSIGNED
719475,B10000*,00400,02200,ASSIGNED
719475,B10000*,00400,02300,ASSIGNED
719475,B10000*,00500,00100,FEET
719475,B10000*,00500,00200,FEET
719475,B10000*,00500,00400,SALARIES
719475,B10000*,00500,00500,COST
719475,B10000*,00500,00700,FEET
719475,B10000*,00500,00800,LAUNDRY
719475,B10000*,00500,00900,FEET
719475,B10000*,00500,01000,SERVED
719475,B10000*,00500,01100,SALARIES
719475,B10000*,00500,01200,HOUSED
719475,B10000*,00500,01300,NRSING HRS
719475,B10000*,00500,01400,REQUIS.
719475,B10000*,00500,01500,REQUIS.
719475,B10000*,00500,01600,GES
719475,B10000*,00500,01700,SPENT
719475,B10000*,00500,01800,SPENT
719475,B10000*,00500,01900,TIME
719475,B10000*,00500,02000,TIME
719475,B10000*,00500,02100,TIME
719475,B10000*,00500,02200,TIME
719475,B10000*,00500,02300,TIME
719475,B10000*,00600,00100,1
719475,B10000*,00600,00200,2
719475,B100000,00000,00500,X
719475,E10A181,00800,00000,NOVITAS SOLUTIONS
719475,E10A181,00800,00100,04011
719475,G100000,00400,00000,INTERCO TRANSFER
719475,G200000,02700,00000,LATE CHARGES - ALL ROOM AND BOARD
719475,G300000,02400,00000,INTEREST INCOME
719475,S000001,00100,00100,X
719475,S000001,00400,00100,F
719475,S000001,00500,00100,1
719475,S000001,00600,00200,05/26/2022
719475,S000001,00700,00200,04011
719475,S000001,00800,00200,Y
719475,S000001,00900,00200,N
719475,S000001,01100,00300,4
719475,S200001,00100,00100,6500 WEST 104TH AVE
719475,S200001,00200,00100,WESTMINSTER
719475,S200001,00200,00200,CO
719475,S200001,00200,00300,80020
719475,S200001,00300,00100,COBALT REHAB HOSP WESTMINSTER
719475,S200001,00300,00200,063037
719475,S200001,00300,00300,79740
719475,S200001,00300,00500,10/08/2021
719475,S200001,00300,00600,N
719475,S200001,00300,00700,P
719475,S200001,00300,00800,P
719475,S200001,02000,00100,10/08/2021
719475,S200001,02000,00200,12/31/2021
719475,S200001,02100,00100,4
719475,S200001,02200,00100,N
719475,S200001,02200,00200,N
719475,S200001,02201,00100,N
719475,S200001,02201,00200,N
719475,S200001,02202,00100,N
719475,S200001,02202,00200,N
719475,S200001,02203,00100,N
719475,S200001,02203,00200,N
719475,S200001,02203,00300,N
719475,S200001,02204,00100,N
719475,S200001,02204,00200,N
719475,S200001,02204,00300,N
719475,S200001,03900,00100,N
719475,S200001,03900,00200,N
719475,S200001,04000,00100,N
719475,S200001,04000,00200,N
719475,S200001,04500,00100,N
719475,S200001,04500,00200,N
719475,S200001,04500,00300,N
719475,S200001,04600,00100,N
719475,S200001,04600,00200,N
719475,S200001,04600,00300,N
719475,S200001,04700,00100,N
719475,S200001,04700,00200,N
719475,S200001,04700,00300,N
719475,S200001,04800,00100,N
719475,S200001,04800,00200,N
719475,S200001,04800,00300,N
719475,S200001,05600,00100,N
719475,S200001,05900,00100,N
719475,S200001,06000,00100,N
719475,S200001,06100,00100,N
719475,S200001,06300,00100,N
719475,S200001,07000,00100,N
719475,S200001,07500,00100,Y
719475,S200001,07600,00100,N
719475,S200001,07600,00200,N
719475,S200001,08000,00100,N
719475,S200001,08100,00100,N
719475,S200001,08500,00100,N
719475,S200001,08700,00100,N
719475,S200001,09000,00100,N
719475,S200001,09000,00200,N
719475,S200001,09100,00100,N
719475,S200001,09100,00200,N
719475,S200001,09200,00200,N
719475,S200001,09300,00100,N
719475,S200001,09300,00200,N
719475,S200001,09400,00100,N
719475,S200001,09400,00200,N
719475,S200001,09600,00100,N
719475,S200001,09600,00200,N
719475,S200001,09800,00100,N
719475,S200001,09800,00200,N
719475,S200001,09801,00100,N
719475,S200001,09801,00200,Y
719475,S200001,09802,00100,N
719475,S200001,09802,00200,Y
719475,S200001,09803,00100,N
719475,S200001,09803,00200,N
719475,S200001,09804,00100,N
719475,S200001,09804,00200,N
719475,S200001,09805,00100,N
719475,S200001,09805,00200,Y
719475,S200001,09806,00100,N
719475,S200001,09806,00200,Y
719475,S200001,10500,00100,N
719475,S200001,10800,00100,N
719475,S200001,11000,00100,N
719475,S200001,11100,00100,N
719475,S200001,11200,00100,N
719475,S200001,11500,00100,N
719475,S200001,11600,00100,N
719475,S200001,11700,00100,N
719475,S200001,11802,00100,N
719475,S200001,12000,00100,N
719475,S200001,12000,00200,N
719475,S200001,12100,00100,N
719475,S200001,12200,00100,N
719475,S200001,12500,00100,N
719475,S200001,14000,00100,Y
719475,S200001,14000,00200,HB0928
719475,S200001,14100,00100,COBALT REHAB HOSPITALS
719475,S200001,14100,00200,NOVITAS
719475,S200001,14100,00300,07001
719475,S200001,14200,00100,5340 LEGACY DRIVE
719475,S200001,14300,00100,PLANO
719475,S200001,14300,00200,TX
719475,S200001,14300,00300,75024
719475,S200001,14400,00100,Y
719475,S200001,14600,00100,N
719475,S200001,14700,00100,N
719475,S200001,14800,00100,N
719475,S200001,14900,00100,N
719475,S200001,15500,00100,N
719475,S200001,15500,00200,N
719475,S200001,15500,00300,N
719475,S200001,15500,00400,N
719475,S200001,15600,00100,N
719475,S200001,15600,00200,N
719475,S200001,15600,00300,N
719475,S200001,15600,00400,N
719475,S200001,15700,00100,N
719475,S200001,15700,00200,N
719475,S200001,15700,00300,N
719475,S200001,15700,00400,N
719475,S200001,15900,00100,N
719475,S200001,15900,00200,N
719475,S200001,15900,00300,N
