PROV	NAME	FYB	FYE	FC_DATE	MAC	CBSAGEO	MCR_TYPE	CR_IND	Multicamp_IND	maincamp_name1	offcamp_name1	offcamp_name2	offcamp_name3	offcamp_name4	maincamp_county	offcamp_county1	offcamp_county2	offcamp_county3	offcamp_county4	maincamp_st	offcamp_st1	offcamp_st2	offcamp_st3	offcamp_st4	maincamp_zip	offcamp_zip1	offcamp_zip2	offcamp_zip3	offcamp_zip4	maincamp_cbsa	offcamp_cbsa1	offcamp_cbsa2	offcamp_cbsa3	offcamp_cbsa4	maincamp_FTE	offcamp_FTE1	offcamp_FTE2	offcamp_FTE3	offcamp_FTE4	IIWG1	IIWG2	IIWG3	IIWG4	IIWG4_01	IIWG5	IIWG6	IIWG7	IIWG7_01	IIWG8	IIWG9	IIWG10	IIWG11	IIWG12	IIWG13	IIWG14	IIWG14_01	IIWG14_02	IIWG15	IIWG16	IIWG17	IIWG19	IIWG20	IIWG21	IIWG22	IIWG22_01	IIWG23	IIWG24	IIWG25	IIWG25_50	IIWG25_51	IIWG25_52	IIWG25_53	IIWG26	IIWG27	IIWG28	IIWG29	IIWG30	IIWG31	IIWG32	IIWG33	IIWG34	IIWG35	IIWG36	IIWG37	IIWG38	IIWG39	IIWG40	IIWG41	IIWG42	IIWG43	IIHR1	IIHR2	IIHR3	IIHR4	IIHR4_01	IIHR5	IIHR6	IIHR7	IIHR7_01	IIHR8	IIHR9	IIHR10	IIHR11	IIHR12	IIHR13	IIHR14	IIHR14_01	IIHR14_02	IIHR15	IIHR16	IIHR26	IIHR27	IIHR28	IIHR29	IIHR30	IIHR31	IIHR32	IIHR33	IIHR34	IIHR35	IIHR36	IIHR37	IIHR38	IIHR39	IIHR40	IIHR41	IIHR42	IIHR43	IIIWG1	IIIWG2	IIIWG3	IIIWG4	IIIWG5	IIIWG6	IIIWG7	IIIHR1	IIIHR2	IIIHR3	IIIHR4	IIIHR5	IIIHR6	IIIHR7	IVWG8	IVWG8_01	IVWG8_02	IVWG8_03	IVWG9	IVWG10
070011	CHARLOTTE HUNGERFORD HOSPITAL	20151001	20160930	20181115	13001	07	1	N	N																										0	0	0	0	0	54379727	0	0	63754	0	8601107	0	0	0	0	0	2334640	1024583	137186	618849	0	0	0	0	0	13664407	699759	0	0	14782	0	1923478	0	0	0	0	0	0	615234	6947168	2891815	1274949	0	0	0	1042400	0	813280	0	0	1382754	250948	0	946121	1744238	0	1487500	0	0	657	0	70892	0	0	0	0	0	67330	10872	2076	4684	0	0	0	0	0	13894.4	207361	13794	45775	0	0	0	69552	0	48542	0	0	35077	13416	0	41787	46426	0	50526115	2334640	48191475	1780618	13679189	63651282	17908907	1548496	67330	1481166	17632	0	1498798	535624.4	0	0	0	5711610	0	215667
070012	"ROCKVILLE GENERAL HOSPITAL, INC."	20151001	20160930	20181115	13001	25540	1	N	N																										0	0	0	0	0	34934916	0	0	483940	0	2176295	0	58088	0	0	5440423	168308	0	0	80152	0	0	0	0	0	8988925	1744397	0	0	32407	0	81470	0	18067	0	0	0	0	297092	4941870	0	726060	0	97951	855353	0	731247	0	329834	0	521612	141612	463022	535222	346316	0	1007048	0	0	2752	0	11559	0	1955	0	0	256815	6197	0	0	960	0	0	0	0	0	8170	122235	0	22180	0	4642	54626	0	41302	0	17797	0	8081	4738	11218	17085	6455	0	32700533	5608731	27091802	80152	9021332	36193286	9987191	993534	263012	730522	960	0	731482	318529	0	0	7376837	0	0	314031
070016	ST. MARYS HOSPITAL	20151001	20160930	20181115	13001	35300	1	N	N																										0	0	0	0	0	91885564	0	0	0	0	210223	0	3679188	0	0	0	2464082	161858	0	0	0	590012	0	0	0	25638767	697372	0	0	0	0	40531	0	1141490	193235	0	0	0	739713	18315027	5161128	838493	2198087	0	1876179	289536	1685600	715933	0	0	920642	358421	1997171	0	0	0	2891776.63	0	0	0	0	1727	0	124430.45	0	0	0	67833.93	2664.5	0	0	0	10191	0	0	0	20594.07	556921.68	26852	19291.03	95016.92	0	122553.78	6240	98341.21	13872	0	0	18928.02	18778.56	53026.19	0	0	0	94162750	2464082	91698668	751870	25832002	118282540	35095930	2812583.18	67833.93	2744749.25	12855.5	0	2757604.75	1050415.46	0	0	10768173	0	0	0
070017	MIDSTATE MEDICAL CENTER	20151001	20160930	20181115	13001	35300	1	N	N																										0	0	0	0	0	63513538	0	0	0	0	8339851	0	0	0	874164	0	154528	7878761	0	659347	0	13137978	1835146	0	0	16861674	214073	0	0	0	0	1747416	0	0	3718107	534358	0	0	132304	3503004	459806	0	1479964	0	1682858	0	773907	0	1082852	0	1156406	848475	0	0	1574134	0	1755839.53	0	0	0	0	91795	0	0	0	4489	0	7113.6	168768.61	0	3199	0	309924	52576	0	0	3756.71	75528.67	2546	0	54433.03	0	109352.59	0	37066.82	0	50356.8	0	23432.82	41149.17	0	0	43568.96	0	54759329	154528	54604801	23511232	21114139	99230172	12693710	1662101.53	7113.6	1654987.93	534467.61	0	2189455.54	441191.57	0	0	6950863	0	0	404306
070018	GREENWICH HOSPITAL	20151001	20160930	20181214	13001	14860	1	N	N																										0	0	0	0	0	118955485	0	0	1613032	353749	4421724	0	1495218	0	0	0	3436196	2402201	0	881570	0	0	24199449	0	239377	35087877	1067805	0	0	139622	36452	512722	0	467897	0	5644835	0	21968	574066	17076854	2630053	1353122	1938346	0	2150657	125394	1439243	0	1028317	0	2855981	956263	2676063	0	320377	0	2857682	0	0	7694	2208	30960	0	44777	0	0	0	82566	28990	0	4548	0	0	553829	0	1294	10409	364968	30162	34631	59362	0	119389	7165	63445	0	45552	0	79165	37033	52186	0	8385	0	115440241	3436196	112004045	27483220	40872334	180359599	35124736	2817064	82566	2734498	587367	0	3321865	911852	0	0	11464661	0	3728041	1202625
070019	MILFORD HOSPITAL  INC	20151001	20160930	20181115	13001	35300	1	N	N																										0	0	0	0	0	33709901	0	0	85614	0	4760767	0	0	0	0	0	609354	23679	0	0	0	0	0	0	0	8166257	143311	0	0	10841	0	600324	0	0	0	0	0	0	440191	4659433	370875	629608	70537	34851	930456	0	428365	0	335704	0	1450009	183693	667422	502571	271443	0	909398	0	0	518	0	29887	0	0	0	0	0	33266	382	0	0	0	0	0	0	0	13540	135702	1534	23146	1046	2897	66311	0	26680	0	20751	0	31624	7960	16278	20199	9425	0	29320009	609354	28710655	23679	8177098	36911432	10975158	881045	33266	847779	382	0	848161	377093	0	0	3517580	0	0	0
070020	MIDDLESEX HOSPITAL	20151001	20160930	20181115	13001	25540	1	N	N																										0	0	0	0	0	174263191	0	0	3125706	2509204	14125064	0	1664285	0	0	0	28379683	336515	0	1044259	0	0	0	0	0	46874866	10449870	0	0	883382	728900	4008846	0	657377	0	0	0	0	1617439	22008722	1311245	0	3637702	514646	2259423	857138	1845428	116397	396860	0	3298967	793264	3288022	2474564	448532	0	4400030	0	0	21720	21825	101895	0	53118	0	0	0	736953	3862	0	9280	0	0	0	0	0	39361	548610	10992	0	127516	35039	149267	45877	94778	2080	25365	0	85586	36246	77283	75533	12734	0	158249418	28379683	129869735	1380774	47758248	179008757	44868349	4282141	736953	3545188	13142	0	3558330	1366267	0	0	13678072	0	4493296	577676
070021	WINDHAM COMMUNITY MEMORIAL HOSPITAL	20151001	20160930	20181214	13001	49340	1	N	N																										0	0	0	0	0	31798838	0	0	109865	0	1526730	0	0	0	562245	0	499080	607249	0	3472451	0	4374440	118038	0	0	11710678	135135	0	0	40460	0	562255	0	0	1237986	27328	0	0	0	3467790	264441	897189	367679	21988	664197	0	256083	0	475860	0	1487140	206677	527247	424758	0	0	854647.42	0	0	1005	0	14745	0	0	0	3380	0	17358	9353	0	51895	0	93964	2556	0	0	0	88555	2717	28696	19354	1311	35006	0	12153	0	23232	0	33104	9247	14062	16706	0	0	29974304	499080	29475224	8572178	13016452	51063854	9061049	839239.42	17358	821881.42	157768	0	979649.42	284143	0	0	4958878	0	0	149436
070022	YALE-NEW HAVEN HOSPITAL	20151001	20160930	20181214	13001	35300	1	N	Y	YALE NEW HAVEN HOSPITAL             	YNH ST. RAPHAEL CAMPUS              	BRIDGEPORT HOSPITAL                 			NEW HAVEN	NEW HAVEN	FAIRFIELD			CT	CT	CT			6510	6510	6610			35300	35300	14860			8373.58	2021.59	50.12	0	0	891028998	0	0	0	0	0	0	68152199	0	0	8923939	34216481	15567164	0	2199238	0	0	140810883	0	4172732	224233046	13148030	0	0	0	0	0	0	14313850	0	41706109	0	1788314	8760723	75324718	6749077	9404624	14103549	56733	18507453	1481739	11303974	1988400	7200561	0	14784520	7148408	20091846	1441711	5907554	0	22214592	0	0	0	0	0	0	2075029	0	0	271543	908179	233289	0	15899	0	0	3213580	0	22525	134846	918819	45673	254051	369658	2163	904363	50833	688730	60320	228530	0	282942	289890	440523	50877	127421	0	833096015	43140420	789955595	158577285	265939155	1214472035	204255590	20296389	1179722	19116667	3462768	0	22579435	4849639	0	0	97635220	0	0	9233249
070024	THE WILLIAM W. BACKUS HOSPITAL	20151001	20160930	20181214	13001	35980	1	N	N																										0	0	0	0	0	107459658	0	0	1437334	0	14597902	0	0	0	1824178	0	2170225	2312486	562105	2107269	0	10714219	1281436	0	0	31242454	708267	0	0	218672	0	2698426	0	0	3032172	299531	0	0	1061255	8925090	1014361	1033312	2057729	71252	2001892	0	1835550	0	0	0	1611424	973792	3100984	2089554	1147250	935364	2927184	0	0	8673	0	125436	0	0	0	11051	0	58448	41829	12598	14821	0	179421	25629	0	0	15392	265616	5823	29952	85280	4784	112112	0	93184	0	0	0	38064	43264	76336	80288	34736	24752	92051939	2170225	89881714	16977515	34792829	141652058	27858809	2796520	58448	2738072	274298	0	3012370	909583	0	0	17469078	0	110882	495213
070025	HARTFORD HOSPITAL	20151001	20160930	20181115	13001	25540	1	N	N																										0	0	0	0	0	423297588	0	0	5773537	9528238	27639916	27222193	4907454	0	4038324	4911677	45286925	0	0	1613180	0	66039671	6706201	0	856386	80504991	11551534	0	0	1012671	1729812	5148130	7764996	706268	18689524	1985997	0	0	1157034	14021183	2451169	5052263	5207297	2882523	8157863	0	7023586	0	797901	0	15463076	2269149	0	50572	1961781	0	11484670	0	0	37536	73233	203802	451053	160330	0	24128	179593	1168357	0	0	5060	0	1531309	197485	0	3659	30154	293342	13547	160610	222342	169917	551304	0	383372	0	48803	0	487817	110147	0	1710	54056	0	352412632	50198602	302214030	74359052	102193183	478766265	66495397	10585671	1347950	9237721	1733854	0	10971575	2527121	0	0	18360601	0	0	2296278
070027	MANCHESTER MEMORIAL HOSPITAL	20151001	20160930	20181115	13001	25540	1	N	N																										0	0	0	0	0	80127579	0	0	628362	398478	7559103	0	1610474	0	0	0	4725700	0	0	3429999	0	0	0	0	0	24397075	1570810	0	0	42077	85210	615328	0	820979	0	0	0	0	634723	10721456	631696	1479912	560968	138010	1563056	0	515526	0	964091	0	899885	895832	1543652	1021914	101951	0	2243623	0	0	3429	6944	50145	0	66904	0	0	0	128010	0	0	44727.91	0	0	0	0	0	26245	307525	1550	43108	26536	6921	91804	0	21720	0	61027	0	24753	28714	35815	39379	4444	0	71191220	4725700	66465520	3429999	24439152	94334671	21672672	2121180	128010	1993170	44727.91	0	2037897.91	719541	0	0	14048771	0	0	601722
070028	ST. VINCENTS MEDICAL CENTER	20151001	20160930	20181115	13001	14860	1	N	N																										0	0	0	0	0	148182930	0	0	716295	488402	2116972	0	2917810	0	0	0	19309281	446703	127550	637322	0	19555741	0	0	146901	39491468	6303530	0	0	122889	88855	414027	0	1045093	4650729	0	0	0	1403071	9913634	6740191	0	1818412	125462	1831323	0	1562035	0	909651	0	3100050	662571	3587883	8244010	3579411	0	4324317	0	0	4992	4160	16334	0	104228	0	0	0	581168	5840.41	3933.88	4765	0	418276	0	0	1146	33369.2	217886.21	50403	0	92997.62	9697.34	121426.23	0	93501.11	0	55227.71	0	53846.73	33746.12	77428.4	294521.62	92570.63	0	149399937	19309281	130090656	20767316	44265086	195123058	43477704	4249998	581168	3668830	432815.29	0	4101645.29	1226621.92	0	0	17705937	0	4134461	1295886
070029	"BRISTOL HOSPITAL, INC"	20151001	20160930	20181115	13001	25540	1	N	N																										0	0	0	0	0	54355177	0	0	96161	0	1040660	0	0	0	0	0	5408032	396749	0	254797	0	0	0	0	0	12031996	1360968	0	0	24200	0	261889	0	0	0	0	0	0	688093	8903481	746714	281005	1369144	71741	1260662	0	674947	0	256989	0	1130243	461057	850802	0	249723	0	1771054	0	0	520	0	11563	0	0	0	0	0	162522.61	5669	0	1482	0	0	0	0	0	19869.31	288856.28	13602	6152.15	48125.86	4106.68	83315.66	0	43008.96	0	17680	0	24018.77	20097.06	25413.65	0	11350.04	0	54061231	5408032	48653199	651546	12056196	61360941	16944601	1773093	162522.61	1610570.39	7151	0	1617721.39	605596.42	0	0	3143567	0	1677001	328630
070031	THE GRIFFIN HOSPITAL	20151001	20160930	20181115	13001	35300	1	N	N																										0	0	0	0	0	62116924	0	0	718982	0	294734	0	2224221	0	0	0	1662306	448612	0	391596	0	0	0	0	0	23119762	670455	0	0	181616	0	76868	0	831752	0	0	0	0	0	13116127	807457	0	2015927	0	1569687	0	748859	345000	879096	0	942711	491383	0	1329024	0	0	2044560	0	0	8745	0	3924	0	86453	0	0	0	55364	6816	0	4160	0	0	0	0	0	0	369112	7611	0	72036	0	105098	0	45461	10400	53367	0	25720	21956	0	61852	0	0	60750426	1662306	59088120	840208	23301378	83229706	22245271	1972194	55364	1916830	10976	0	1927806	772613	0	0	10632289	0	0	659158
070033	DANBURY HOSPITAL	20151001	20160930	20181115	13001	14860	1	N	Y	DANBURY HOSPITAL                    	DANBURY HOSPITAL DBA NEW MILFORD HOS				FAIRFIELD	LITCHFIELD				CT	CT				6810	6776				14860	7				2575.93	209.51	0	0	0	221046615	0	0	407786	298020	4549975	0	7665742	397139	0	0	9614575	1274669	0	7841020	0	0	0	0	3264900	84186970	3971089	0	0	119161	68759	1483317	0	2218638	0	0	0	0	0	39235871	3881274	1550806	4558282	216714	4469491	0	36771	1246305	0	0	6161979	1518279	3657884	1020210	3785724	0	5616424	0	0	3223	2466	61495	0	250786	9783	0	0	231768	22978	0	45775	0	0	0	0	23730	0	899009	23742	43291	131062	10630	246317	0	534	47101	0	0	160461	57924	84369	43701	86233	0	213263318	9614575	203648743	9115689	84306131	297070563	71339590	5362737	231768	5130969	68753	0	5199722	1834374	0	0	28385844	0	0	733792
070034	NORWALK HOSPITAL	20151001	20160930	20181115	13001	14860	1	N	N																										0	0	0	0	0	139203709	0	0	1186143	469475	7120110	0	4245196	0	0	0	7586113	782404	0	4183737	0	0	0	0	1941714	42495122	2719871	0	0	425271	168322	2581799	0	1522042	0	0	0	0	3210171	19732962	1100569	2371305	372186	0	3009318	504076	391792	118560	0	117174	5035033	846738	2943801	1506368	2331695	0	3456481.12	0	0	6992	3604	39288	0	140492.94	0	0	0	229213.21	11933.47	0	25171	0	0	0	0	16857	35364.7	436812.11	7867.59	67107.86	10096.74	0	158627.74	26569.47	12634.14	10400	0	4553.75	118856.17	38826.27	64350.13	55911.85	52094.99	0	129092133	7586113	121506020	4966141	42920393	169392554	43591748	3317933.24	229213.21	3088720.03	37104.47	0	3125824.5	1100073.51	0	21486986	0	0	0	0
070035	THE HOSPITAL OF CENTRAL CONNECTICUT	20151001	20160930	20181115	13001	25540	1	N	N																										0	0	0	0	0	135869625	0	0	2093329	2582100	15025074	6901241	0	6775504	1487100	0	7529993	8134637	1993792	890520	0	19500481	1152615	0	0	40203518	2459304	0	0	414371	524826	3059561	2055601	0	5518724	112279	0	0	945772	5695579	3547392	0	3759204	229142	2880557	497276	2042273	0	470294	0	1528985	809645	0	0	2751698	0	3598736.99	0	0	12357	17295	101482	127472	0	95365.22	7791	0	185189	114492.71	16866.84	6546.68	0	442330	25665	0	0	44084.08	135585.6	23612.81	0	147438.57	14311.02	192358.86	6933.33	104620.33	0	27731.7	0	31417.43	42264.61	0	0	81525.34	0	107143274	7529993	99613281	31672045	46248892	177534218	25157817	3279877.91	185189	3094688.91	605901.23	0	3700590.14	851883.68	0	0	19302442	0	0	1056336
070036	JOHN DEMPSEY HOSPITAL	20160701	20170630	20181115	13001	25540	1	N	N																										0	0	0	0	0	117422908	0	0	8565914	0	10889219	0	1040924	0	0	0	4519583	3083001	0	0	0	0	0	0	0	53513255	2617301	0	0	4960540	0	6305971	0	602801	0	0	0	0	0	3271518	1662338	751628	0	0	50753	6177680	0	5113338	0	0	3502943	59624	164428	2109016	518007	0	2790841	0	0	66174	0	135207	0	52499.2	0	0	0	101949.12	49882.93	0	0	0	0	0	0	0	0	148444.82	30733.07	17267.33	0	0	330.3	159305	0	204533.52	0	0	87823.42	2464.8	1535.25	51151.36	11781.54	0	118446121	4519583	113926538	3083001	58473795	175483334	23381273	2997706.39	101949.12	2895757.27	49882.93	0	2945640.2	715370.41	0	0	0	26272236	0	0
070038	"THE CONNECTICUT HOSPICE, INC."	20151001	20160930	20181115	13001	35300	1	N	N																										0	0	0	0	0	16472607	0	0	0	0	0	0	0	0	0	0	11149427	0	0	0	0	0	0	0	0	976028	2093796	0	0	0	0	0	0	0	0	0	0	0	0	1609727	0	0	572199	0	0	201630	384795	0	0	0	0	0	301016	587909	192227	852377	474468.8	0	0	0	0	0	0	0	0	0	0	329985.4	0	0	0	0	0	0	0	0	0	44512	0	0	18075.2	0	0	14100	19468.8	0	0	0	0	0	8340.8	13083.2	5636.8	11440	16674237	11149427	5524810	0	976028	6500838	4701880	488568.8	329985.4	158583.4	0	0	158583.4	134656.8	0	0	0	1416795	0	1619
070039	MASONICARE HEALTH CENTER	20151001	20160930	20181214	13001	35300	1	N	N																										0	0	0	0	0	32188539	0	0	99922	0	0	0	0	0	0	14013941	3422720	426767	0	778790	0	3497781	0	0	0	5045371	6004278	0	0	34408	0	0	0	0	1163712	0	0	0	0	1095691	40506	653565	292619	893569	1170830	0	2020805	475312	0	0	1772055	78704	730360	846157	456949	0	1352083	0	0	780	0	0	0	0	0	0	628389	138445	7004	0	6324	0	108140	0	0	0	0	58552	157	26707	11024	57262	71011	0	123386	10400	0	0	42890	4014	17826	28974	14872	0	32704357	17436661	15267696	4703338	6243491	26214525	10527122	1362640	766834	595806	121468	0	717274	467075	0	0	4265877	0	0	165028
070040	HEBREW HOME & HOSPITAL	20151001	20160930	20181115	13001	25540	1	N	N																										0	0	0	0	0	23800790	0	0	4412	0	55502	0	0	0	0	9216683	5626404	0	0	13046	0	0	0	0	0	2461290	3968934	0	0	2640	0	14960	0	0	0	0	0	0	0	482608	0	0	327429	363295	792265	0	1098084	0	0	0	2167530	0	522698	127883	516886	290158	956468	0	0	43	0	243	0	0	0	0	367557	226501	0	0	145	0	0	0	0	0	0	20941	0	0	16341	21892	50139	0	65378	0	0	0	60706	0	16172	5792	19106	15875	23745288	14843087	8902201	13046	2463930	11379177	6688836	956225	594058	362167	145	0	362312	292342	0	0	3778187	0	0	0
080001	CHRISTIANA CARE HEALTH SYSTEM	20160701	20170630	20181101	12001	48864	1	N	N																										0	0	0	0	0	799758854	0	0	5742915	13308609	58932452	0	16555438	902014	0	0	33443427	2195992	0	3801893	0	0	0	0	338302	252298905	13009839	0	0	1537824	3407679	13000573	0	6733679	0	0	0	0	7943728	103914670	2799141	4751229	15002540	2467421	11462939	0	7724499	0	1674150	0	23090797	3793259	17754443	6850481	2638689	0	20121145	0	0	44254	96729	334297	0	561831	23778	0	0	1017071	40332	0	23276	0	0	0	0	2281	199811	2526580	20326	141645	510873	133203	629099	0	398722	0	90360	0	720234	148845	418619	281320	46614	0	712859482	33443427	679416055	5997885	253836729	939250669	211867986	19124836	1017071	18107765	63608	0	18171373	6266251	0	0	0	75235845	19044540	6906760
080003	"ST. FRANCIS HOSPITAL, WILMINGTON"	20160701	20170630	20190304	12001	48864	1	N	N																										0	0	0	0	0	66104945	0	0	429432	856419	6450180	0	934319	52945	0	0	6165620	662176	13126	1620862	0	3709369	0	0	0	9467315	1139008	0	0	79352	158704	1191502	0	172133	1018397	0	0	0	405799	7152487	1098511	601797	387597	56966	918433	0	250111	0	403984	0	1214205	444639	1818584	2975706	0	0	1858582	0	0	2321	6377	45257	0	38324	1341	0	0	224246	10051	131	16978.72	0	67006	0	0	0	30947	193507	6242	20838	11505	3686	58694	0	16541	0	26717	0	26925	23703	40998	80299	0	0	58909593	6165620	52743973	6005533	10565064	69314570	17728819	1773525	224246	1549279	94166.72	0	1643445.72	540602	0	0	1576029	0	1333279	-173410
080004	KENT GENERAL HOSPITAL	20160701	20170630	20181015	12001	20100	1	N	N																										0	0	0	0	0	120946961	0	4032892	2040078	0	8264218	0	0	0	0	0	6924818	1415935	0	642051	0	33307328	0	0	0	34546211	1932116	0	953908	333232	0	1441073	0	0	11877872	0	0	0	671683	0	2811080	0	2504300	0	2482950	433171	2092965	703630	0	0	371983	849779	5070809	0	0	0	3497856	0	44754	8685	0	45670	0	0	0	0	0	215364	21726	0	4619	0	1034569	0	0	0	36437	0	19262	0	92557	0	168264	12480	132275	18094	0	0	13734	43977	122203	0	0	0	112597732	6924818	105672914	35365314	46757315	187795543	17992350	3457268	215364	3241904	1060914	0	4302818	659283	0	0	18096866	0	0	293776
080006	NANTICOKE MEMORIAL HOSPITAL	20160701	20170630	20181114	12001	41540	1	N	N																										0	0	0	0	0	44202490	0	0	0	0	166721	0	0	0	0	0	613324	350134	0	0	0	0	0	0	0	13741017	178409	0	0	0	0	10374	0	0	0	0	0	0	560375	6371474	2670553	1263315	0	59720	855291	0	236318	1021582	0	0	470504	280867	2160443	890594	876139	0	1503851.5	0	0	0	0	1120	0	0	0	0	0	19260.92	4557.64	0	0	0	0	0	0	0	15456.05	197110.4	34254.77	56334.96	0	4715.23	60713.7	0	6509.04	60701.15	0	0	12492.02	17543.66	48426.23	39260.63	28149.2	0	47727904	613324	47114580	350134	13741017	61205731	17717175	1597687.42	19260.92	1578426.5	4557.64	0	1582984.14	581667.04	0	0	6330867	0	1344426	-23847
080007	BEEBE MEDICAL CENTER	20160701	20170630	20181025	12001	41540	1	N	N																										0	0	0	0	0	124093707	0	0	0	0	3042107	0	0	0	0	0	6955065	5209410	0	989417	0	0	0	0	0	44285534	2484713	0	0	0	0	645662	0	0	0	0	0	0	1913157	19696579	502417	2065129	0	83271	1933213	0	827607	0	1602957	0	3523577	491823	3468688	5152482	346343	0	3683056	0	0	0	0	18196.97	0	0	0	0	0	195499.2	79113.83	0	6303.46	0	0	0	0	0	54662.4	602160	6632.44	75192	0	5678.4	119995.2	0	42211.1	0	81756.9	0	74110.4	26644.8	78852.8	169249.6	8320	0	121554017	6955065	114598952	6198827	44285534	165083313	41607243	3671491.47	195499.2	3475992.27	85417.29	0	3561409.56	1345466.04	0	0	25629642	0	0	789386
080009	MILFORD MEMORIAL HOSPITAL	20160701	20170630	20181017	12001	41540	1	N	N																										0	0	0	0	0	42251437	0	0	382271	0	2446919	0	0	0	0	0	4910021	15144	0	466162	0	11864624	0	0	0	12064409	1460667	0	0	57224	0	358746	0	0	4214456	0	0	0	0	0	1001353	0	857342	0	869877	131183	366860	348703	729662	0	0	278654	2435568	0	0	0	1221879	0	0	1454	0	9966	0	0	0	0	0	154614	220	0	2408	0	368531	0	0	0	0	0	6862	0	32171	0	59557	4152	23127	8941	43841	0	0	17081	60106	0	0	0	41285757	4910021	36375736	12345930	16336089	65057755	7019202	1231868	154614	1077254	371159	0	1448413	255838	0	0	6769822	0	0	106913
090001	GEORGE WASHINGTON UNIV HOSPITAL	20160101	20161231	20181109	12001	47894	1	N	N																										0	0	0	0	0	161578931	0	0	0	0	0	0	0	20774452	0	0	5090345	27582293	0	1177681	0	12719886	0	0	0	32078453	1043473	0	0	0	0	0	0	0	2799741	0	0	0	877705	13797778	866594	0	2821964	0	3475707	0	2459835	0	0	0	6409953	1188005	4350236	7064025	0	0	4218361	0	0	0	0	0	0	0	619632	0	0	134940	687165	0	5446	0	200585	0	0	0	22845	352943	4006	0	109686	0	203738	0	159535	0	0	0	184445	45314	95275	189738	0	0	141671073	5090345	136580728	41479860	34878194	212938782	43311802	3602735	134940	3467795	893196	0	4360991	1367525	0	0	15807939	0	0	965742
090003	HOWARD UNIVERSITY HOSPITAL	20160701	20170630	20181009	12001	47894	1	N	N																										0	0	0	0	0	99525782	0	0	2973159	0	0	0	14141341	0	0	0	494322	0	0	0	0	0	0	0	0	34859452	211783	0	0	1266461	0	0	0	6018868	0	0	0	0	1205883	12780688	0	0	2002840	156084	2111019	0	1430531	0	401931	0	1377884	917290	2263046	1396184	732496	0	3127556	0	0	24337	0	0	0	822224	0	0	0	20600	0	0	0	0	0	0	0	0	32142	339620	0	0	59988	8524	124671	0	74764	0	21744	0	29492	40486	64097	51751	16761	0	85384441	494322	84890119	0	36125913	121016032	26775876	2305332	20600	2284732	0	0	2284732	864040	0	15772734	0	0	0	0
090004	GEORGETOWN UNIVERSITY HOSPITAL	20160701	20170630	20181108	12001	47894	1	N	N																										0	0	0	0	0	245877391	0	0	1697648	1255929	2343170	0	26221619	0	0	0	18184151	17303192	202670	0	0	30004540	0	11749626	8557136	51735135	4798095	0	0	447390	330680	615972	0	6911850	7447529	0	1699909	1238027	152813	16588042	12169913	3228166	2602452	227525	4926737	760845	0	680453	0	0	8267607	671006	10157604	3033003	3233507	0	6547648.2	0	0	9208.68	7746.53	13896.91	0	884100.45	0	0	0	310259.57	251386.69	7665.75	0	0	507522.53	0	53825.06	45234.27	5302.85	382407.19	138262.31	87321.08	86100.36	12036.75	261611.57	33482.6	0	29345.9	0	0	233482.36	33623.13	204067.6	91214.8	76630.1	0	229667884	18184151	211483733	59260028	61329963	332073724	66699673	5842995.12	310259.57	5532735.55	820400.03	0	6353135.58	1674888.6	0	0	22177214	5070242	4846347	1277318
090005	SIBLEY MEMORIAL HOSPITAL	20160701	20170630	20181107	12001	47894	1	N	N																										0	0	0	0	0	129156044	0	0	321701	0	6104826	0	166155	446035	0	3791652	10197259	6740387	595538	23342	0	9249016	0	0	0	26623609	3430094	0	0	79180	0	1498093	0	41174	2771024	0	0	0	1464603	10780918	536941	306630	4333625	135707	2967312	326092	1640028	618701	1541277	0	6370059	0	0	1920717	1829559	0	3509685.77	0	0	2708.31	0	51100.02	0	426.38	12480	0	116296.76	333847.61	89939.65	6240	312	0	156589	0	0	0	31443.26	283536.67	15003.83	7814.5	147427.13	8987.46	155813.08	13819.57	95176.37	16160	89445.54	0	150915.34	0	0	56367.91	36794.72	0	123920762	13988911	109931851	16608283	29473813	156013947	34772169	3490662.77	450144.37	3040518.4	253080.65	0	3293599.05	1108705.38	0	0	7862690	0	0	252108
090006	PROVIDENCE HOSPITAL	20160701	20170630	20181112	12001	47894	1	N	N																										0	0	0	0	0	77861369	0	0	1671778	237619	262899	0	2462764	0	0	3064368	6998160	5570126	0	196756	0	10633858	0	0	0	14765115	2351643	0	0	391334	56425	61885	0	575170	2739077	0	0	0	590996	10205968	3480924	133427	0	0	0	1111492	0	2378263	25435	0	2870016	0	2672666	2020809	1110033	0	2474746	0	0	9294	1586	2938	0	89020	0	0	120057	335722	77056	0	1543	0	243963	0	0	0	7957	228471	30606	5004	0	0	0	62715	0	134299	2217	0	81125	0	72269	64032	44633	0	81868766	10062528	71806238	16400740	17895526	106102504	26600029	2608822	455779	2153043	322562	0	2475605	733328	0	0	4916979	0	0	261777
